start_time,end_time,text
2177.384,2179.717,"- What was that for?
- You're not Mike Lowrey."
2179.969,2182.512,"What do you mean?
You've never met him."
2182.764,2185.056,"- Max described you differently.
- I'm undercover."
2186.684,2189.603,"- Prove it.
- I know Max from way back."
2189.771,2193.023,"- I helped her brother get out of jail.
- So?"
2193.275,2197.485,"From time to time we got together
to bump and grind...."
2197.737,2198.945,Wrong.
2200.239,2201.99,Give me the bat.
2202.409,2204.617,"Fine.
You don't want to believe me?"
2205.244,2206.786,You go at this shit alone.
2209.748,2211.375,I forgot.
2211.626,2214.085,"The bad guys probably
know where you live..."
2214.253,2216.63,"...and are coming for your ass.
Good luck."
2218.925,2220.759,I saw the whole thing.
2221.927,2225.389,"I watched him shoot her
like she was nothing."
2228.143,2230.603,"Please, shut the door."
2234.9,2236.233,"Look, lady."
2237.027,2239.527,"You ain't got
no more bats, golf clubs..."
2239.778,2242.822,"...or anything like that
to swing at me, do you?"
2244.284,2245.826,"I knew Max, okay?"
2246.411,2249.163,I cared about Max also.
2250.789,2253.125,I'm just here to help you.
2255.753,2257.42,You're not what I expected.
2258.59,2261.925,"I ain't expect to walk
into Yankee Stadium either."
2265.304,2267.931,"We got to get out of here, okay?
Let's go."
2268.516,2270.516,"I've got to get my dogs.
Dukie."
2272.019,2273.519,"Lukie, Dukie, whatever."
2273.855,2275.813,You got a back door?
2276.065,2279.068,"- Where we going?
- Protective custody."
2279.318,2281.987,"Fuck that.
I'm only dealing with you."
2282.322,2284.864,"That was a cop that threw
that party at the Biltmore."
2285.115,2287.867,"Former cop.
We got rid of him long ago."
2288.119,2289.202,"Come on, Luke."
2289.536,2293.456,"Listen, if you want to live,
you got to trust me."
2311.476,2314.061,Run! Run! Move!
2326.324,2328.909,"Here, doggie.
Come on, doggie."
2329.159,2330.536,Jesus Christ!
2330.996,2332.036,Who the hell was that?
2332.998,2335.873,There is too much killing going on!
2336.251,2337.501,Go after them!
2337.751,2338.835,I'll go around front!
2341.547,2344.717,"Come on, move your ass. Let's go."
2348.429,2349.512,Fuck.
2361.192,2362.443,Get in the car.
2363.027,2364.737,Damn.
2368.615,2371.201,"- Go, goddamn it.
- Fucking door."
2371.869,2373.911,"Go, goddamn it, go."
2380.795,2384.088,"How did you miss them?
You fat fuck!"
2384.298,2385.798,Watch your fucking mouth!
