start_time,end_time,text
3119.411,3121.038,"The enemy possesses
none of these..."
3121.204,3123.664,and therefore can be defeated.
3123.831,3127.043,"Remember this when you
meet him on the battlefield."
3127.71,3128.836,Draw sword!
3131.715,3133.8,"- Loyal.
- Loyal!"
3133.967,3135.469,"- Brave.
- Brave!"
3136.219,3138.179,"- True.
- True!"
3142.559,3144.186,Return swords!
3146.98,3147.981,In!
3172.005,3173.798,"Commander Tung, it's Hua Jun."
3173.882,3174.967,You may enter.
3183.266,3184.768,"Commander Tung,"
3184.851,3186.811,"there's something that weighs
heavily on my heart."
3186.936,3188.521,I need to confess it to you.
3191.733,3193.443,"It has to do
with the three virtues."
3193.61,3196.28,"There's no shame in being
fearful before battle."
3197.864,3200.867,"In fact, it's a testament
to your honesty..."
3201.034,3203.036,that you confess such doubt.
3203.871,3206.123,"Yes, Commander.
But the other virtues..."
3206.206,3207.623,Hua Jun.
3209.96,3210.96,You're a good man.
3212.92,3214.715,"Perhaps one day
you could accompany me"
3214.797,3216.3,to my village...
3216.465,3218.106,"where I will introduce you
to my daughter."
3220.304,3221.889,"And our village matchmaker,
of course."
3226.518,3229.103,"Yes, Commander.
That's my great honor."
3229.771,3231.648,"I look forward
to seeing your father's face"
3232.315,3233.9,when you give him this news.
3265.224,3266.891,The Fourth Battalion.
3271.896,3274.106,This is the work of Böri Khan.
3276.443,3277.945,There's no one left.
3310.143,3312.019,"The Mountain-Steppe
Garrison welcomes..."
3312.103,3315.065,"the Fifth Battalion of
His Majesty's Imperial Army."
3319.82,3320.945,Scouts at the gate!
3330.163,3333.0,"Böri Khan assembles not
a half day's ride from here."
3333.166,3334.251,They prepare for battle.
3334.418,3335.501,We're greatly outnumbered.
3335.585,3336.836,Fortify for a siege!
3336.92,3339.715,"No. He who moves first
controls the enemy."
3342.384,3343.677,We leave at first light.
3348.139,3349.739,"Anything you want me
to tell your mothers"
3349.766,3350.976,when you die?
3351.476,3353.853,That's not funny.
3354.521,3356.815,What's the matter? Scared?
3357.815,3358.9,No.
3359.775,3361.862,"Who knows who will live
past tomorrow?"
3363.155,3365.199,"We may never see
each other again."
3368.242,3370.161,My father once said...
3371.121,3373.039,"""There is no courage
without fear."""
3373.206,3374.208,So?
3375.25,3376.376,So this is natural.
3376.46,3378.003,"Well, it doesn't feel natural."
3390.474,3393.143,"Listen to me, all of you."
3395.269,3396.521,We will live.
3399.358,3400.858,I guarantee it.
3402.945,3404.403,Because I will protect you.
3405.364,3406.949,We'll protect each other.
3407.574,3409.034,We'll fight for each other.
3419.545,3420.67,"Except for you, Yao."
3421.213,3424.132,"I might take the opportunity
to kill you myself."
3507.632,3508.967,They've left the garrison.
3509.05,3511.135,"A bold move
that changes nothing."
3511.302,3512.429,The plan continues.
3513.304,3514.764,Charge!
3522.563,3524.273,"Spear men, open!"
3532.657,3534.326,"Archers, ready!"
3536.744,3537.954,Raise!
3568.777,3570.027,Release!
3583.666,3585.835,"The coward retreats!
Pursue them!"
3585.918,3587.713,Left flank! Charge!
3717.217,3718.385,You're a witch.
3718.467,3719.552,Am I?
3719.635,3721.637,And who are you?
3724.474,3725.976,I'm Hua Jun.
3726.143,3728.686,"Soldier in the emperor's
Imperial Army."
3736.068,3737.112,Liar.
3740.824,3742.284,Your deceit weakens you.
3744.202,3746.329,It poisons your chi.
3787.204,3788.539,I ask again...
3789.623,3791.123,who are you?
3791.666,3792.918,I'm Hua Jun.
3793.085,3795.128,"Soldier in the emperor's
Imperial Army!"
3795.628,3796.922,Then you will die
3797.005,3798.84,"pretending to be
something you're not."
3825.659,3827.577,<i>And Hua Jun did die.</i>
3831.623,3834.251,<i>For a lie can only live so long.</i>
3838.213,3839.797,<i>But Mulan...</i>
3842.3,3844.135,<i>Mulan lived.</i>
3910.077,3911.244,"""True."""
3996.538,3997.831,Witch!
3997.998,3999.458,She's a witch!
4016.682,4018.059,Defensive position!
4023.856,4026.568,Don't run! We hold formation.
4036.161,4037.161,Now!
4044.335,4045.336,Fire!
4050.759,4052.052,No!
4053.804,4056.389,"They're targeting us!
We're dead if we stay here!"
4095.679,4097.972,"Enemy on the ridge!
Turn around!"
4098.806,4099.975,Fire! Fire!
4105.396,4106.648,Turn it around!
4106.731,4108.192,Move it! Move!
4122.247,4123.247,Fire!
4172.296,4173.297,Run!
4187.688,4189.523,Cricket!
4196.822,4199.073,Go! Go! Go!
4206.914,4207.916,Honghui!
4211.17,4212.171,Honghui!
4296.296,4297.713,Gather yourselves.
4298.59,4300.216,Find your comrades.
4301.342,4303.302,The enemy has been defeated.
4304.136,4306.89,"Sergeant Qiang, regroup the men."
4307.056,4308.684,Has anyone seen Hua Jun?
4320.069,4321.238,Have you seen Hua Jun?
4327.243,4328.494,Hua Jun?
4350.141,4351.685,I'm Hua Mulan.
4355.898,4357.649,Forgive me.
4364.53,4366.158,He's a girl?
4368.076,4370.453,You are an imposter.
4371.204,4372.706,You've betrayed the regiment.
4373.582,4376.627,"You've brought disgrace
to the Hua family."
4377.418,4379.63,"- Commander...
- Your deceit is my shame."
4381.131,4382.466,"Commander,"
4382.548,4384.469,"what is the punishment
assigned to this imposter?"
4386.427,4387.512,Expulsion.
4391.725,4394.019,I would rather be executed.
4395.645,4397.48,"From this moment forward,"
4397.564,4400.859,"you are expelled from
the emperor's Imperial Army."
4406.405,4408.617,If you show your face again...
4408.783,4412.828,"your wish to be executed
will be granted."
4456.081,4457.957,<i>You can never go home.</i>
4458.5,4461.587,"<i>Your disgrace
is worse than death.</i>"
4475.6,4477.476,I understand.
4480.564,4485.402,"I was a girl like you
when people turned on me."
4490.323,4493.368,"You don't think
I longed for a noble path?"
4496.662,4499.248,I've lived a life of exile.
4500.042,4504.962,"No country,
no village, no family."
4508.884,4510.636,We are the same.
4512.22,4513.971,"- We're not.
- We are."
4514.931,4518.31,"The more power I showed,
the more I was crushed."
4518.476,4520.854,Just like you.
4521.939,4525.525,"You saved them today
and still they turned on you."
4526.484,4528.904,"You are just at the beginning
of your power."
4530.988,4532.365,Merge your path with mine.
4533.699,4535.577,We will be stronger together.
4538.747,4542.501,"You follow a coward.
A leader who runs from battle."
4542.667,4545.837,"Böri Khan
did not run from battle."
4546.755,4549.925,"That coward
will take the Imperial City..."
4550.091,4552.219,and your emperor will fall.
4554.846,4555.889,That can't happen.
4556.055,4558.641,But it happens even now.
4563.771,4565.106,Join me.
4566.817,4569.319,We will take our place together.
4577.743,4579.287,I know my place.
4580.913,4582.748,And it is my duty...
4583.375,4587.253,"to fight for the kingdom
and protect the emperor."
4614.03,4615.573,Commander Tung!
4618.076,4619.243,What is the meaning of this?
4619.411,4621.287,"Commander Tung,
we must ride to the emperor."
