start_time,end_time,text
1764.263,1767.973,"Come on, Anne.
I gotta meet my ma."
1768.0,1770.14,"The truth is, you know,"
1770.169,1776.179,"if we switch, sooner or later
they'll have to un-switch us."
1776.208,1780.078,"And when they do they'll have
to meet again... face to face."
1780.112,1782.822,"- After all these years.
- Thank you."
1782.849,1784.519,I told you I'm brilliant.
1787.153,1789.163,OK. This is Grandfather.
1789.188,1791.958,"He's so cute!
What do we call him?"
1791.991,1795.431,"- Grandfather.
- Why didn't I think of that?"
1795.461,1797.801,"This is Martin.
He's our butler."
1797.83,1800.37,"- We have a butler?
- Mm-hm."
1800.399,1804.099,"OK. Living room's first. Then
over here is the dining room."
1804.136,1806.036,But we never eat in there
1806.072,1809.012,"except Thanksgiving
and Christmas and October 11."
1809.041,1812.951,"Believe in the magic
that can set you free"
1812.979,1816.219,"Oh, talking 'bout magic"
1816.248,1820.448,"Do you believe like I believe
Do you believe in magic"
1820.486,1823.456,"Do you believe, believer"
1823.489,1827.429,"Do you believe like I believe
Do you believe in magic"
1830.029,1833.399,OK. I'm ready.
1855.187,1858.087,"- Don't shut your eyes!
- Oh. OK. Right."
1858.124,1860.334,"Sorry.
Just got a little nervous."
1860.359,1863.199,"You're nervous! An 11-year-old
is cutting my hair!"
1863.229,1867.069,"- You sounded just like me.
- I'm supposed to, aren't I?"
1867.099,1869.439,Go on. Just do it.
1873.539,1875.569,Don't panic. You look great.
1886.118,1888.318,Looking good.
1893.159,1896.029,This is so scary.
1896.062,1898.502,"Honey, you never looked better."
1899.665,1902.095,"Oh, my God."
1903.502,1905.472,What?
1905.504,1907.644,I have pierced ears.
1907.673,1911.313,"No, no, no and no.
Not happening."
1911.343,1914.613,"Sorry, wrong number.
I won't. I refuse."
1914.646,1917.246,"Then cutting your hair
was a total waste"
1917.283,1919.293,"'cause I can't go to camp
with pierced ears"
1919.318,1922.188,"and come home without them.
I mean, come on, get real."
1938.437,1940.407,Needle sterilized.
1940.439,1942.569,"Are you sure you know
what you're doing?"
1942.608,1946.478,"Relax. I've gone with all my
friends to get their ears pierced."
1946.512,1949.252,"It's nothing.
Just close your eyes"
1949.281,1951.621,"and it'll be over
before you know it."
1951.65,1954.32,"- Earring ready?
- Yes."
1954.353,1956.123,Good. Hand me the apple.
1957.456,1960.586,Thank you.
1960.626,1964.426,"Just relax. I'm telling you,
this is not a big deal."
1964.463,1967.473,"On the count of three,
remove the ice."
1968.467,1972.297,One... two... three.
1987.519,1991.489,"Girls, time to say your last
goodbyes. The buses are loading."
1993.159,1996.029,"I'll see you guys next summer.
I promise."
1996.062,1998.632,OK. So call me every single day.
1998.664,2001.604,"All right. And write me.
Don't forget."
2003.835,2005.995,OK. This is it.
2006.038,2009.138,"So you're going to find out
how Mum and Dad met."
2009.175,2011.405,"And you'll find out
why they broke up."
2011.443,2013.213,"Annie James, your car is here."
2013.245,2015.645,"That's you.
Here's your ticket and passport."
2015.681,2017.821,"Martin will pick you up
at the airport."
2017.849,2020.489,"- What time do you leave?
- Not for a couple of hours."
2020.519,2023.659,"- Give Mum a kiss for me.
- And give Dad one for me."
2023.689,2026.559,"Annie James, front and centre."
2026.592,2028.662,"- Bye.
- I love you."
2028.694,2031.064,"Last call, Annie James."
2035.701,2037.701,Bye.
2044.576,2047.046,Good luck.
2058.89,2061.73,"OK, this is it."
2063.629,2066.469,"God, I hope she likes me."
2066.498,2068.528,Please like me.
2068.567,2071.237,Please.
2103.202,2106.212,"- Annie!
- Martin!"
2110.442,2112.512,"- Missed you.
- Missed you."
2112.544,2116.254,"- What's happened to your hair?
- I cut it. Do you like it?"
2116.282,2117.752,"Love it.
It's the new you."
2117.783,2120.923,"And you've had
your ears pierced."
2120.952,2122.522,"Give me five, girlfriend."
2138.904,2143.214,There she goes
2143.242,2146.952,There she goes again
2146.978,2150.818,Racing through my brain
2150.849,2154.619,And I just can't contain
2154.653,2159.233,This feeling that remains
2168.567,2172.237,There she goes
2172.271,2175.471,There she goes again
2175.507,2179.847,She calls my name
2215.881,2218.651,"- Home again.
- Thank you."
2220.786,2223.886,This is it. 7 Pembroke Lane.
2252.584,2254.694,Hello?
2272.638,2274.938,Ahem.
2283.649,2286.449,Grandfather?
2289.455,2292.785,"- I'm home.
- Is that my little girl?"
2292.824,2295.594,"That tall, gangly thing?"
2295.627,2297.997,Yes. It's me.
2298.029,2302.329,"Oh, welcome home."
2302.368,2304.598,"- Did you have a good time?
- Uh-huh. Great."
2306.037,2308.867,"- What are you doing?
- Just smelling."
2308.907,2311.477,"- Smelling?
- I'm making a memory."
2311.51,2314.01,"Years from now,
when I'm all grown up,"
2314.045,2316.675,"I'll always remember
my grandfather"
2316.715,2319.615,and how he always smelt of...
2319.651,2322.491,peppermint and pipe tobacco.
2322.521,2325.491,"- Good to have you back.
- Annie?"
2329.895,2331.825,Annie?
2333.665,2336.325,"- Mother.
- You're back!"
2352.951,2356.491,"- I can't believe it's you.
- And I can't believe it's you."
2356.522,2360.032,"And with short hair.
Who cut it for you?"
2360.058,2362.988,"A girl I met at camp.
Do you hate it?"
2363.028,2365.928,"No, I absolutely love it."
2367.065,2369.735,You got your ears pierced?
2369.768,2374.608,"Are there any other surprises?
Belly-button rings? Tattoos?"
2374.64,2377.44,"Oh, darling, what is it?"
2377.476,2382.606,"I'm sorry. It's just...
I've missed you so much."
2382.648,2384.618,Oh.
2384.65,2388.55,"I know. It seems like
it's been forever."
2388.587,2390.887,You have no idea.
2397.629,2401.529,"So did you like
everyone? Was it fun?"
2401.567,2405.937,"- Oh, Martin.
- I found a stowaway."
2405.971,2408.971,"- Oh, my God. Cuppy.
- Cuppy?"
2409.007,2412.537,"He belongs to my friend.
The one I was telling you about."
2412.578,2415.478,"I can't imagine
how he got into my suitcase."
2415.514,2419.054,"Since he's not our Cuppy, shall
we dispose of the creature?"
2419.084,2421.894,"No! I mean, no."
2421.92,2426.76,"I'll mail him to her. She loves
this thing a lot. A lot, a lot."
2426.792,2429.632,"And she's like, slept
with this thing her entire life."
2429.661,2432.801,"She could never be like, say, in
a foreign country without him."
2432.831,2435.071,"No, no. I'll take care of it."
2435.1,2437.14,"That will be all, Martin.
Thank you."
2439.771,2441.641,Hello.
2441.673,2444.683,"Oh, hi.
How's the photo shoot going?"
2448.814,2452.484,"Mm. Well,
can't you manage without me?"
2452.518,2455.448,"Annie only just got home
from camp."
2456.988,2459.058,Mm. Yeah.
2466.197,2470.497,"Here comes the sun
Do-do-do-do"
2470.536,2473.836,Here comes the sun And I say
2473.872,2476.682,It's all right
2479.678,2481.478,Little darling
2482.648,2485.718,OK. Hold on a moment. Annie.
2485.751,2488.951,"Would you hate very much running
down to the studio with me?"
2488.987,2490.857,"No, I'd love it."
2494.159,2497.799,"Here comes the sun
Do-do-do-do"
2497.829,2501.799,Here comes the sun And I say
2501.833,2504.203,It's all right
2511.276,2518.816,"Little darling, the smiles
returning to the faces"
2518.85,2526.22,"Little darling, it seems like
years since it's been here"
2526.257,2529.657,"Here comes the sun
Do-do-do-do"
2529.695,2534.195,"Wow! That's incredible!
You designed that?"
2534.232,2536.742,"I had to do something
when you were at camp."
2536.768,2540.768,"- You don't think it's too...
- No, it's gorgeous. I love it."
2540.806,2544.036,"You know who would look
really beautiful in that gown?"
2544.075,2547.045,"- I mean like, really beautiful?
- Who?"
2547.078,2549.008,"- You.
- Me?"
2549.047,2551.777,"I think that time change
has made you a little loopy."
2551.817,2553.687,"Let's see
what the fuss is about."
2555.12,2557.96,"- OK. I'm here.
- Ah, we're saved."
2557.989,2561.689,"- Hi, Vendela.
- What do we do with the veil?"
2561.727,2564.697,"It covers the back, if she
doesn't wear it, it looks..."
2564.73,2566.36,"Incomplete.
You're right."
2566.397,2569.197,"Can you try turning sideways
with your chin up?"
2569.234,2571.774,"Yeah, I see the problem.
Can I have the veil?"
2571.803,2575.943,"Annie, darling, pass me one of those
hats on display in the window."
2575.974,2577.684,"- Me?
- Yes."
2582.914,2585.384,"- Which one do you like?
- The white one."
2585.416,2588.046,Me too.
2588.086,2590.086,Try this.
2590.121,2592.791,"Now throw the veil
straight back."
2592.824,2594.894,"That's it.
Now spin around."
2594.926,2597.626,"I wanna see the back.
Beautiful. Did you get that?"
2597.663,2600.733,"Just how it falls down there.
Don't worry about the bouquet."
2600.766,2602.826,"You're married now.
Learn to juggle."
2602.868,2606.598,"Don't forget to look happy.
It is your wedding day."
2606.638,2608.738,My mom is too cool.
2608.774,2610.684,I'll never let you go
2610.709,2612.739,"Never, never gonna let you go"
2612.778,2616.748,I'll never let you go
2616.782,2618.322,I'll never let you go
2618.349,2621.949,"Hey, oh ma-ma-ma"
2621.987,2627.427,"Hey, oh ma-ma-ma, hey-ah"
2627.458,2629.698,Never let you go
2631.196,2634.266,I'll never let you go
2634.299,2636.769,"So doesn't designing
all these wedding gowns"
2636.802,2638.972,"ever make you think
about marrying again?"
2639.004,2641.674,"Or at least make you think
about the F word?"
2641.707,2644.337,"- The F word?
- My father."
2644.375,2646.805,"Oh, that F word."
2646.845,2648.445,"Well, no."
2648.479,2652.119,"I didn't even wear a wedding
gown when I married the F word."
2652.15,2654.32,You didn't? Why not?
2654.352,2657.292,"Why the sudden curiosity
about your dad, huh?"
2657.322,2659.692,"Maybe because
he's never mentioned."
2659.725,2661.785,"And you can't blame a kid
for wondering."
2661.827,2663.697,"You can't
avoid the subject forever."
2663.729,2665.329,"At least tell me
what he was like."
